RecipeId,Name,CookMins,PrepMins,TotalMins,IngredientList,Quantities,Keywords,Images,RecipeCategory,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeInstructions
233265,Grandma E's Sweet Potato Casserole,50,15,65,"[""sweet potatoes"", ""brown sugar"", ""milk"", ""butter"", ""eggs"", ""vanilla"", ""salt"", ""sugar"", ""flour"", ""crushed pineapple"", ""butter"", ""eggs""]","[""3"", ""1/2"", ""1/2"", ""1/4"", ""2"", ""1"", ""1"", ""1/4"", ""1/4"", ""1"", ""1/4"", ""2""]","[""Christmas"", ""Oven"", ""< 4 Hours""]",[],Winter,239.9,11.7,6.7,110.7,141.4,30.5,1.5,20.8,4.1,"[""Preheat oven to 350."", ""Mix casserole ingredients together.  Place in 9x13 casserole dish.  Set aside."", ""Mix remaining ingredients, sprinkle on top of sweet potato mixture."", ""Bake for 45-50 minutes.""]"
512898,BELT Salad,10,5,15,"[""eggs"", ""bacon"", ""butter lettuce leaves"", ""egg tomatoes"", ""crouton"", ""light sour cream"", ""buttermilk"", ""coarse grain mustard"", ""green onions""]","[""6"", ""8"", ""12"", ""3"", ""1"", ""1/3"", ""1/4"", ""3"", ""3""]","[""Greens"", ""Vegetable"", ""Weeknight"", ""< 15 Mins""]","[""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/51/28/98/r5h5U1mCRRytq9QNoa9w_IMG_8438.JPG"", ""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/51/28/98/tp4B7NwTkK0DxQ4GuBEQ_fy0HB.jpeg""]",Salad Dressings,262.4,17.2,6.2,297.2,328.1,12.2,1.7,3.3,14.5,"[""Place eggs in a saucepan, cover with cold water and then bring to the boil over moderate heat, gently stirring (the helps centre the yolks) and boil, with stirring, for 8 minutes and then drain and then refresh under cold water and then peel and cut eggs in half lengthwise."", ""Meanwhile, heat a frying pan over moderately high heat and cook bacon for 3 minutes each side or until brown and cooked and then drain on paper towel and once drained of fat chop coarsely."", ""Arrange lettuce on serving plates and top with bacon, tomato, egg and croutons."", ""Whisk sour cream, buttermilk, 1 tablespoon water, mustard and green onion in a bowl and then drizzle dressing over salad and serve.""]"
153221,Company's Coming Chicken Pot Pie,15,30,45,"[""chicken"", ""yellow onion"", ""garlic cloves"", ""mushrooms"", ""butter"", ""sour cream"", ""milk"", ""fresh thyme"", ""fresh rosemary"", ""oregano"", ""butter""]","[""1"", ""1"", ""3 -4"", ""1"", ""2"", ""1"", ""2"", ""1"", ""1"", ""1/2"", ""3"", ""2"", ""1"", ""1"", ""1"", ""2""]","[""One Dish Meal"", ""Poultry"", ""Vegetable"", ""Meat"", ""Brunch"", ""< 60 Mins"", ""Beginner Cook"", ""Easy"", ""Inexpensive""]",[],Savory Pies,771.9,51.7,20.4,165.8,1310.8,35.7,2.3,5.2,38.1,"[""Place chopped onions, garlic and exotic mushroom mixture into a large 12\\"", "", "", "", "", ""When you're ready to make this, spray an 11\\"", "" oven-proof pan with non-stick spray. Heat oven to 375 degrees or what biscuit directions state on package. Heat mixture until very hot, pour into casserole dish."", ""Melt butter in a deep bowl with Italian Seasonings. Open package of rolls and place on top of chicken mixture. Brush rolls with the melted butter/herb mixture."", ""Bake in oven for 15-25 minutes until ROLLS ARE DONE and mixture is bubbling. My baking time was 18 minutes."", ""Scoop one biscuit out onto deep bowl or rimmed plate and spoon chicken sauce either around it or directly over it.""]"
465607,Miami Spice,,5,5,"[""coarse salt"", ""paprika"", ""black pepper"", ""ground cumin"", ""dried oregano"", ""chili powder""]","[""5"", ""3"", ""3"", ""2"", ""2"", ""1""]","[""Low Cholesterol"", ""High In..."", ""< 15 Mins"", ""No Cook"", ""Easy""]",[],Vegan,192.9,7.4,1.2,0.0,35053.1,37.7,18.9,3.3,8.8,"[""Combine all ingredients in a jar."", ""Cap tightly and shake well to mix."", ""Keeps 6 months if stored away from heat and light.""]"
81622,German Chocolate Chess Squares,40,20,60,"[""german chocolate cake mix with pudding"", ""egg"", ""butter"", ""pecans"", ""cream cheese"", ""eggs"", ""powdered sugar""]","[""1"", ""1"", ""1/2"", ""1"", ""1"", ""2"", ""1""]","[""Dessert"", ""Cookie & Brownie"", ""Sweet"", ""< 60 Mins"", ""Oven""]",[],Bar Cookie,133.7,6.5,2.8,23.5,101.4,18.5,0.6,14.7,1.4,"[""In a big mixing bowl, add the first 4 ingredients; stir just until dry ingredients are moistened."", ""Press mixture into the bottom of a greased 13x9 inch baking dish; set aside."", ""In another mixing bowl, add the cream cheese, 2 eggs, and 1 cup powdered sugar; beat using an electric mixer on medium speed until blended."", ""Gradually add in remaining powdered sugar; beat after each addition."", ""Pour mixture over chocolate crust, spread evenly."", ""Bake at 350\u00b0 for 40 minutes."", ""Cool on wire rack; cut into squares and serve.""]"
22135,Creamed Tuna and Peas,5,5,10,"[""tuna"", ""peas"", ""flour"", ""butter"", ""milk""]","[""1"", ""1""]","[""< 15 Mins"", ""Easy""]",[],Tuna,301.0,4.6,1.1,32.3,39.5,33.3,11.7,12.6,31.2,"[""Make a white sauce."", ""Add tuna and peas."", ""Heat until tuna and peas are warm."", ""Serve on toast."", ""My kids liked it on the thin egg noodles.""]"
357797,Cheese and Chicken Casserole,45,15,60,"[""sour cream"", ""rotel"", ""Velveeta cheese"", ""chicken breasts"", ""cumin"", ""cheddar cheese""]","[""2"", ""8"", ""1"", ""1/2"", ""4"", ""1"", ""1"", ""2""]","[""Cheese"", ""< 60 Mins"", ""Oven""]",[],One Dish Meal,886.1,63.7,33.5,232.3,2284.4,19.2,0.1,5.5,58.5,"[""Preheat oven to 425 degrees."", ""Boil chicken until cooked and cut into bite-sized chunks."", ""Cut Velveeta into bite-sized chunks."", ""Mix chicken, Rotel, soup in a bowl."", ""Add Velveeta and spices, mix well."", ""Pour into a casserole dish and cover with shredded cheese."", ""Cook 45 minutes or until cheese is browned on top."", ""(Cream of Chicken and Herbs is better if you can find it. You can also substitute yogurt for the sour cream. You can also substitute butter-covered crumbled Ritz-crackers for the topping).""]"
158981,"Fusilli With Roasted Red Peppers, Gorgonzola and Herb Dressing",20,10,30,"[""lemon juice"", ""extra virgin olive oil"", ""kosher salt"", ""fresh ground black pepper"", ""mixed fresh herbs"", ""spiral shaped pasta"", ""red onion"", ""black olives"", ""red pepper flakes"", ""gorgonzola""]","[""2"", ""1/2"", ""3/4"", ""1/4"", ""1/3"", ""1"", ""1/2"", ""2 1/2"", ""1"", ""1"", ""3""]","[""Peppers"", ""Vegetable"", ""Cuban"", ""Caribbean"", ""European"", ""Kosher"", ""Savory"", ""< 30 Mins"", ""Easy""]",[],Cheese,390.0,18.5,4.2,8.0,963.4,46.0,2.8,2.0,10.2,"[""DRESSING:"", ""Place all ingredients in a jar with lid."", ""Close lid tightly and shake until well blended."", ""SALAD or SIDE DISH:"", ""In a large pot of lightly salted water, cook pasta according to pkg directions."", ""While pasta is cooking, soak red onion in ice water to mellow its flavor."", ""Drain cooked pasta and place in large bowl."", ""Drain onions and pat dry, add to pasta."", ""Add dressing, olives, roasted peppers, red pepper flakes and gorgonzola to warm pasta and toss."", ""Serve at room temperature, also, very good the following day!""]"
416346,Broiled Feta and Sausage Tomatoes,6,5,11,"[""tomatoes"", ""salt"", ""black pepper"", ""Italian sausage"", ""panko breadcrumbs"", ""feta cheese"", ""fresh oregano"", ""olive oil""]","[""3"", ""1/4"", ""1/4"", ""8"", ""1"", ""1"", ""2"", ""1""]","[""< 15 Mins"", ""Easy""]",[],Vegetable,291.5,18.0,7.2,39.4,913.2,19.2,2.1,4.7,13.3,"[""Preheat oven to broil.  Line a rimmed baking sheet with aluminum foil.  Place tomatoes, cut sides up on baking sheet and sprinkle with salt and pepper."", ""In a small bowl, combine sausage, panko, feta cheese, and oregano; stir in olive oil.  Spoon sausage mixture evenly on top of each tomato half.  Broil tomatoes 5 inches from heat, for 6 minutes or until lightly browned.""]"
532055,Nikujaga,10,20,30,"[""beef"", ""sugar"", ""soy sauce"", ""sake"", ""potato"", ""carrot"", ""onion"", ""green beans""]","[""200"", ""1"", ""1"", ""1"", ""1"", ""1/2"", ""1"", ""30"", ""6""]","[""Vegetable"", ""Meat"", ""Japanese"", ""Asian"", ""Microwave"", ""< 30 Mins"", ""Small Appliance""]","[""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/submissions/recipe/2001388299/pYtBJdbRRjSvK2S74V8g_nikujaga.jpg""]",Potato,297.6,15.8,6.5,21.8,518.8,32.1,3.8,10.2,5.9,"[""Start by seasoning the thinly sliced beef with a tablespoon each of sugar, soy sauce and sake. Mix all the ingredients well then marinate for about 15 minutes."", ""Cut the potato and carrot into bite-sized pieces."", ""For the shirataki, drain the liquid from its package then put on top of a strainer. Pour a generous amount of hot water on top of it to help remove its slightly unpleasant smell. If the pieces are too long, you can cut it using a pair of scissors."", ""Remove the hard fiber part of the green beans found at its side if it has any. Then, slice it diagonally into 2-3 pieces depending on its length."", ""Put the potato, carrot, onion and shirataki inside the microwave pressure cooker. Add the beef with its marinade then mix the ingredients."", ""Cover the microwave pressure cooker then cook in the microwave for 8 minutes using 600W."", ""After 8 minutes, wait for the pressure indicator to go down then open. Add the green beans on top then put back the cover. Let the remaining steam inside the microwave pressure cooker cook the green beans for about 2 minutes."", ""Open the microwave pressure cooker then mix all the ingredients carefully. Put on a serving plate then serve as a side dish or as a main dish.""]"
39008,Chicken Basque,45,15,60,"[""onions"", ""green pepper"", ""chopped tomatoes"", ""bacon"", ""garlic cloves"", ""boneless chicken breasts"", ""flour"", ""dry white wine"", ""olive oil""]","[""2"", ""1"", ""2"", ""6"", ""2"", ""4"", ""1"", ""1/2"", ""2""]","[""Chicken"", ""Poultry"", ""Meat"", ""European"", ""< 60 Mins""]",[],Chicken Breast,601.0,39.8,11.3,121.7,460.5,17.3,3.9,8.6,38.1,"[""Place the bacon in a flameproof casserole, and cook over high heat until crisp."", ""Add the onion, garlic and green pepper  and cook until soft."", ""Add the chicken breasts to the pan, and sprinkle with flour; mix well until browned."", ""Add the wine, tomatoes, salt and pepper."", ""Cover and cook over medium heat for 45 minutes.""]"
396316,Cheese and Vegetable Chowder,25,45,70,"[""margarine"", ""onion"", ""green pepper"", ""carrot"", ""potato"", ""flour"", ""water"", ""sharp cheddar cheese"", ""milk""]","[""6"", ""1/4"", ""1"", ""1"", ""1"", ""1"", ""5"", ""2 3/4"", ""2"", ""3"", ""2""]","[""Cheese"", ""< 4 Hours"", ""Easy""]",[],Chowders,476.0,33.4,15.8,70.7,624.6,24.1,3.7,4.8,21.0,"[""In a heavy pan, melt margarine, add vegtables and cook over medium heat, covered. Stir frequently for 20 to 25 minutes. Remover from heat and stir in flour, water, and bouillion. Bring just to boiling, stirring constantly. Remove from heat and gradually stir in cheese until melted. Cook over medium heat if necessary to melt cheese. Gradually add milk. Season with salt and pepper. Bring to just a boil but do not boil. Serve with croutons.""]"
260822,Date Balls,,30,30,"[""butter"", ""sugar"", ""eggs"", ""milk"", ""dates"", ""salt"", ""pecans"", ""vanilla"", ""flaked coconut""]","[""1"", ""1 1/2"", ""2"", ""2"", ""4"", ""2"", ""1"", ""1"", ""1"", ""0.5""]","[""Cookie & Brownie"", ""< 30 Mins""]","[""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/26/08/22/picfYKETe.jpg""]",Dessert,6098.4,340.2,184.2,915.3,5367.5,775.2,48.1,627.1,47.9,"[""Melt butter and sugar carefully."", ""Add chopped dates and cook until it boils. Take off heat and allow to cool slightly."", ""Add milk and salt into well beaten eggs and stir into hot date mixture."", ""Boil mixture 2 minutes."", ""Add vanilla and nuts."", ""Let cool, then add Rice Crispies and stir."", ""Butter hands, and shape into well rounded tablespoon size balls and roll in coconut."", ""Store in air-tight container.""]"
477013,Libbies Potato Doughnuts,10,15,25,"[""potatoes"", ""milk"", ""baking soda"", ""sugar"", ""eggs"", ""flour""]","[""2"", ""2"", ""1"", ""1"", ""1 1/2"", ""3"", ""6""]","[""Breads"", ""Healthy"", ""< 30 Mins"", ""For Large Groups"", ""Easy""]",[],Quick Breads,188.9,2.3,0.9,24.7,65.1,37.5,1.1,12.2,4.4,"[""flour to make a stiff dough"", ""roll out cut and fry in deep hot fat and then sugar.""]"
100911,Cream Cheese & Seafood Spread,,10,10,"[""cream cheese""]","[""4"", ""1/2"", ""6""]","[""< 15 Mins"", ""Easy""]",[],Spreads,94.8,7.0,4.2,26.4,294.0,3.4,0.0,0.0,4.8,"[""Spread softened cream cheese into the bottom of a 9\\"", "", "", "", "", "", "", "", "", "", "", "", ""]"
339170,Delicata Squash Stuffed With Dried Fruit and Nuts,60,10,70,"[""pine nuts"", ""brown sugar"", ""dried cranberries"", ""apples"", ""margarine"", ""apple cider"", ""water""]","[""2"", ""1/4"", ""2"", ""1/4"", ""1/4"", ""1 1/2"", ""1"", ""1"", ""1/2""]","[""Vegan"", ""Winter"", ""< 4 Hours"", ""Easy"", ""Inexpensive""]","[""https://img.sndimg.com/food/image/upload/w_555,h_416,c_fit,fl_progressive,q_95/v1/img/recipes/33/91/70/picbCpK8Y.jpg""]",Vegetable,178.1,9.0,1.0,0.0,97.1,24.6,2.5,16.8,2.3,"[""Heat oven to 350 degrees. Place squash cut side down on a baking pan with sides.  Add 1/2 inch water to  pan."", ""Bake for 30 minutes or until squash is slightly soft. Remove squash from oven.  Pour water off pan and carefully turn over so cut side is up."", ""Combine all ingredients for stuffing mixture."", ""Place mixture into the 4 squash cavities. Return to oven, continue baking for 30 minutes or until squash is soft and topping is browned."", ""Serve immediately.""]"
458993,Mini Blueberry Lime Tarts,,30,30,"[""pomegranate"", ""sugar"", ""fresh lime juice"", ""cornstarch"", ""fresh blueberries"", ""lime zest"", ""light ricotta cheese"", ""sour cream"", ""pure vanilla extract""]","[""12"", ""1/2"", ""1/4"", ""1"", ""1"", ""1 1/2"", ""1"", ""1/4"", ""1/4"", ""2""]","[""Dessert"", ""< 30 Mins""]",[],Tarts,53.9,1.5,0.8,4.1,10.8,9.4,0.7,7.3,0.9,"[""Bake shells according to package directions, and cool to room temperature."", ""Meanwhile, combine the pomegranate and blueberry juice 2 tablespoons sugar and lime juice in a saucepan over medium heat and bring to a simmer."", ""Mix the cornstarch with 1 tablespoons cold water to dissolve and whisk it into the juice, stirring until it returns to a simmer and thickens.  Stir in the  blueberries and half the lime zest.  Remove from heat and set aside."", ""On a bowl, mix the ricotta, sour cream, remaining sugar and vanilla until smooth.  Divide the ricotta mixture among all tart shells.  Top each with the blueberry mixture and garnish with a pinch of the remaining lime zest, if desired."", ""Chill 10-15 minutes until set, or refrigerate overnight in airtight container.""]"
507231,Paidakia (Greek Grilled Lamb Chops),10,10,20,"[""lamb chops"", ""lemons"", ""olive oil"", ""dried oregano"", ""sea salt"", ""ground black pepper""]","[""2"", ""4"", ""1/2"", ""2"", ""1/2"", ""1/2""]","[""Meat"", ""Greek"", ""European"", ""Savory"", ""< 30 Mins"", ""Beginner Cook"", ""Easy""]",[],Lamb/Sheep,964.5,87.8,30.5,168.1,420.1,6.6,2.3,1.5,37.9,"[""Grate zest of two of the lemons into a medium bowl. Squeeze the juice from 2 1/2 lemons, reserving remaining half lemon, and add to the zest, along with olive oil. Mix well, then pour into a large zip bag. Add the lamb chops and seal bag, turning to coat lamb with the marinade. Marinate for 1 hour at room temperature or up to three hours in refrigerator."", ""Prepare a medium-hot grill. Remove the lamb chops from the marinade and dust generously with the oregano. Grill 3 to 4 minutes per side for rare and 5 to 6 minutes for medium rare (or until desired doneness). Remove when done and place on a serving platter tented with foil or in a warm oven to rest, about 10 minutes."", ""3. To serve, spoon any juice from the platter over the chops and squeeze the juice of the  remaining 1/2 lemon over them, sprinkle with salt and pepper, and serve immediately, garnished with lemon wedges cut from the fourth lemon.""]"
524394,Candy Cane Place Card Holders,,5,5,[],"[""3""]","[""Dessert"", ""Christmas"", ""< 15 Mins"", ""Easy""]",[],Candy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[""\\"", "" together the stems of two mini candy canes with the icing."", ""Glue a third candy cane to the other two stems so you form a tripod."", ""Let dry thoroughly (let icing harden)."", ""Place upside down so the curve of the candy canes is the base."", ""Add a place card with your guests name so they know where to sit or any small sign with whatever you want to say."", ""Repeat and make more as needed.""]"
464756,Moroccan Carrot Soup,20,20,40,"[""butter"", ""onion"", ""carrots"", ""low sodium chicken broth"", ""cumin seeds"", ""honey"", ""fresh lemon juice"", ""ground allspice"", ""plain yogurt""]","[""1/4"", ""1"", ""3 1/2"", ""2 1/2"", ""1 1/2"", ""1"", ""1"", ""1/8"", ""1/2""]","[""Low Protein"", ""Vegan"", ""Winter"", ""Brunch"", ""< 60 Mins""]",[],Vegetable,201.6,13.8,8.2,34.5,200.4,16.9,2.3,10.2,5.3,"[""melt butter in large saucepan over medium heat."", ""add oinion;saute 2 minuites."", ""mix in carrots."", ""reduce heat,cover and simmer until carrots are very tender,about 20 minuites."", ""stir cumin seed in small skillet over medium-high heat until fragrent about 4-5 minuites."", ""cool seeds & finly grind in spice mill."", ""remove soup from heat."", ""puree in batches until smooth."", ""return to same pan."", ""wisk in honey lemon juice & allspice."", ""season with salt & pepper to taste."", ""ladle soup into bowls drizzle yogurt over soup;sprinkle generously with cumin.""]"
